,pretty_formula,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
81,La0Al81C19,Al81 C19,-0.022239473,0.022239473,0.202703944,1.7886,0.664680374,13.19,0.707106781,2,0,24.13707927,10.58598149,1.1455,0.38890873,82.85,10.60660172,1.92E-06,216.95,67.17514421,1478.1107,2026.942801,0.205671519,0.626959248,0.373040752,0,0,0.270416647,0.194871608,0.061490099,-0.10930709
82,La0Al82C18,Al82 C18,-0.027201396,0.027201396,0.21684608,1.7792,0.664680374,13.18,0.707106781,2,0,24.28678765,10.58598149,1.151,0.38890873,82.7,10.60660172,1.82E-06,217.9,67.17514421,1449.4454,2026.942801,0.196097193,0.628930818,0.371069182,0,0,0.268031169,0.189898031,0.059516543,-0.102014973
83,La0Al83C17,Al83 C17,-0.032162173,0.032162173,0.230988215,1.7698,0.664680374,13.17,0.707106781,2,0,24.43649604,10.58598149,1.1565,0.38890873,82.55,10.60660172,1.72E-06,218.85,67.17514421,1420.7801,2026.942801,0.186566465,0.630914826,0.369085174,0,0,0.265764751,0.184756372,0.057619336,-0.094708078
84,La0Al84C16,Al84 C16,0.016621113,0.03164766,0.245130351,1.7604,0.664680374,13.16,0.707106781,2,0,24.58620442,10.58598149,1.162,0.38890873,82.4,10.60660172,1.62E-06,219.8,67.17514421,1392.1148,2026.942801,0.177079984,0.632911392,0.367088608,0,0,0.263631044,0.179433983,0.055796251,-0.087386146
85,La0Al85C15,Al85 C15,0.0125686,0.028193277,0.259272486,1.751,0.664680374,13.15,0.707106781,2,0,24.73591281,10.58598149,1.1675,0.38890873,82.25,10.60660172,1.52E-06,220.75,67.17514421,1363.4495,2026.942801,0.167638988,0.634920635,0.365079365,0,0,0.261646851,0.173916065,0.054044744,-0.08004838
86,La0Al86C14,Al86 C14,0.008523496,0.024541331,0.273414622,1.7416,0.664680374,13.14,0.707106781,2,0,24.8856212,10.58598149,1.173,0.38890873,82.1,10.60660172,1.42E-06,221.7,67.17514421,1334.7842,2026.942801,0.158245281,0.636942675,0.363057325,0,0,0.259833045,0.168185171,0.052361974,-0.072693464
87,La0Al87C13,Al87 C13,0.0044858,0.020691822,0.287556758,1.7322,0.664680374,13.13,0.707106781,2,0,25.03532958,10.58598149,1.1785,0.38890873,81.95,10.60660172,1.32E-06,222.65,67.17514421,1306.1189,2026.942801,0.148901206,0.638977636,0.361022364,0,0,0.258215837,0.162220529,0.050744818,-0.065319587
88,La0Al88C12,Al88 C12,0.000455515,0.01664475,0.301698893,1.7228,0.664680374,13.12,0.707106781,2,0,25.18503797,10.58598149,1.184,0.38890873,81.8,10.60660172,1.22E-06,223.6,67.17514421,1277.4536,2026.942801,0.139609622,0.641025641,0.358974359,0,0,0.256828573,0.155997137,0.049189893,-0.057924471
89,La0Al89C11,Al89 C11,-0.003567362,0.012400116,0.315841029,1.7134,0.664680374,13.11,0.707106781,2,0,25.33474635,10.58598149,1.1895,0.38890873,81.65,10.60660172,1.12E-06,224.55,67.17514421,1248.7883,2026.942801,0.130373881,0.643086817,0.356913183,0,0,0.255714346,0.149484506,0.047693566,-0.050505386
90,La0Al90C10,Al90 C10,-0.00758283,0.007957919,0.329983165,1.704,0.664680374,13.1,0.707106781,2,0,25.48445474,10.58598149,1.195,0.38890873,81.5,10.60660172,1.02E-06,225.5,67.17514421,1220.123,2026.942801,0.121197803,0.64516129,0.35483871,0,0,0.254929888,0.142644874,0.046251971,-0.043059179
91,La0Al91C9,Al91 C9,-0.011590888,0.011590888,0.3441253,1.6946,0.664680374,13.09,0.707106781,2,0,25.63416313,10.58598149,1.2005,0.38890873,81.35,10.60660172,9.25E-07,226.45,67.17514421,1191.4577,2026.942801,0.112085658,0.647249191,0.352750809,0,0,0.254551586,0.135430588,0.044861026,-0.035582289
92,La0Al92C8,Al92 C8,-0.001703966,0.015406734,0.358267436,1.6852,0.664680374,13.08,0.707106781,2,0,25.78387151,10.58598149,1.206,0.38890873,81.2,10.60660172,8.25E-07,227.4,67.17514421,1162.7924,2026.942801,0.103042141,0.649350649,0.350649351,0,0,0.254685159,0.127780135,0.043516438,-0.028070774
93,La0Al93C7,Al93 C7,-0.007375918,0.018762908,0.372409571,1.6758,0.664680374,13.07,0.707106781,2,0,25.9335799,10.58598149,1.2115,0.38890873,81.05,10.60660172,7.25E-07,228.35,67.17514421,1134.1271,2026.942801,0.094072354,0.651465798,0.348534202,0,0,0.255481992,0.119611845,0.042213721,-0.020520322
94,La0Al94C6,Al94 C6,-0.013056813,0.022300291,0.386551707,1.6664,0.664680374,13.06,0.707106781,2,0,26.08328828,10.58598149,1.217,0.38890873,80.9,10.60660172,6.25E-07,229.3,67.17514421,1105.4618,2026.942801,0.085181787,0.653594771,0.346405229,0,0,0.257168453,0.110813341,0.040948205,-0.012926278
95,La0Al95C5,Al95 C5,-0.018746652,0.026018884,0.400693843,1.657,0.664680374,13.05,0.707106781,2,0,26.23299667,10.58598149,1.2225,0.38890873,80.75,10.60660172,5.26E-07,230.25,67.17514421,1076.7965,2026.942801,0.076376295,0.655737705,0.344262295,0,0,0.260102775,0.101222617,0.039715044,-0.005283656
96,La0Al96C4,Al96 C4,-0.024445434,0.029918688,0.414835978,1.6476,0.664680374,13.04,0.707106781,2,0,26.38270506,10.58598149,1.228,0.38890873,80.6,10.60660172,4.26E-07,231.2,67.17514421,1048.1312,2026.942801,0.067662088,0.657894737,0.342105263,0,0,0.264897502,0.090590779,0.038509223,0.002412843
97,La0Al97C3,Al97 C3,-0.03015316,0.033999701,0.428978114,1.6382,0.664680374,13.03,0.707106781,2,0,26.53241344,10.58598149,1.2335,0.38890873,80.45,10.60660172,3.26E-07,232.15,67.17514421,1019.4659,2026.942801,0.059045707,0.660066007,0.339933993,0,0,0.27272479,0.078498577,0.037325569,0.010168812
98,La0Al98C2,Al98 C2,0.033393159,0.033393159,0.44312025,1.6288,0.664680374,13.02,0.707106781,2,0,26.68212183,10.58598149,1.239,0.38890873,80.3,10.60660172,2.26E-07,233.1,67.17514421,990.8006,2026.942801,0.050534009,0.662251656,0.337748344,0,0,0.286271871,0.064128257,0.036158754,0.017990125
99,La0Al99C1,Al99 C1,0.028694814,0.028694814,0.457262385,1.6194,0.664680374,13.01,0.707106781,2,0,26.83183021,10.58598149,1.2445,0.38890873,80.15,10.60660172,1.27E-07,234.05,67.17514421,962.1353,2026.942801,0.042134158,0.664451827,0.335548173,0,0,0.314305669,0.045368478,0.035003305,0.025882924
100,La0Al100C0,Al100,0.023994,0.023994,1,1.61,0,13,0,2,0,26.9815386,0,1.25,0,80,0,2.70E-08,235,0,933.47,0,0.033853603,0.666666667,0.333333333,0,0,0,0,0.033853603,0.033853603
101,La1Al0C99,La1 C99,0.013021155,0.013021155,0.094643523,2.5355,1.025304833,13.89,7.778174593,2.01,0.707106781,13.2796477,89.72815236,0.7125,0.883883476,94.38,43.84062043,9.91E-06,138.73,89.80256121,3773.93,1843.427379,1.909613821,0.501253133,0.496240602,0.002506266,0,0.384824801,0.140139076,0.147785486,0.131005489
102,La1Al1C98,La1 Al1 C98,0.005648496,0.005648496,0.088424742,2.5261,0.86220397,13.88,5.531634909,2.01,0.501267429,13.42935609,63.9740393,0.718,0.682002129,94.23,31.90129924,9.81E-06,139.68,79.8853239,3745.2647,1932.480057,3.686605814,0.502512563,0.494974874,0.002512563,0,0.586813822,0.160107181,0.148342247,0.113767478
103,La1Al2C97,La1 Al2 C97,-0.001712536,0.010263973,0.084145549,2.5167,0.800896575,13.87,4.549875294,2.01,0.411025522,13.57906447,52.74796465,0.7235,0.600380283,94.08,26.80150778,9.71E-06,140.63,76.32706479,3716.5994,1961.005152,3.624036005,0.503778338,0.493702771,0.002518892,0,0.652862416,0.176930855,0.148026365,0.098186428
104,La1Al3C96,La1 Al3 C96,-0.009061941,0.018366634,0.082109755,2.5073,0.768482094,13.86,3.970823826,2.01,0.357640849,13.72877286,46.14252054,0.729,0.555207902,93.93,23.85493952,9.61E-06,141.58,74.49603288,3687.9341,1975.023472,3.565137036,0.505050505,0.492424242,0.002525253,0,0.679301651,0.191475465,0.146971326,0.084245426
105,La1Al4C95,La1 Al4 C95,-0.016399718,0.026156431,0.082483637,2.4979,0.748377438,13.85,3.579546396,2.01,0.321465849,13.87848124,41.68918446,0.7345,0.526289549,93.78,21.90118251,9.51E-06,142.53,73.38299309,3659.2688,1983.330819,3.507651557,0.506329114,0.491139241,0.002531646,0,0.688200142,0.204259482,0.145933645,0.070688633
106,La1Al5C94,La1 Al5 C94,-0.023725869,0.033633366,0.073484692,2.4885,0.734672015,13.84,3.293493613,2.01,0.294948686,14.02818963,38.44047535,0.74,0.506113764,93.63,20.49756726,9.41E-06,143.48,72.63733735,3630.6035,1988.806612,3.450802047,0.507614213,0.489847716,0.002538071,0,0.688284534,0.215624349,0.145115195,0.057123195
107,La1Al6C93,La1 Al6 C93,-0.031040392,0.040797438,0.06164414,2.4791,0.724722116,13.83,3.073305302,2.01,0.274485821,14.17789802,35.94491386,0.7455,0.491206928,93.48,19.43447015,9.31E-06,144.43,72.10496218,3601.9382,1992.672398,3.394297446,0.508905852,0.488549618,0.002544529,0,0.683635764,0.225810049,0.144563611,0.043437793
108,La1Al7C92,La1 Al7 C92,0.034564729,0.034564729,0.050990195,2.4697,0.717165564,13.82,2.897532249,2.01,0.258111998,14.3276064,33.95662579,0.751,0.479730465,93.33,18.59845216,9.21E-06,145.38,71.7074774,3573.2729,1995.534903,3.338017815,0.510204082,0.487244898,0.00255102,0,0.676362129,0.234993485,0.144283175,0.029608334
109,La1Al8C91,La1 Al8 C91,0.027039881,0.027039881,0.042426407,2.4603,0.711228436,13.81,2.753364436,2.01,0.244652605,14.47731479,32.32886472,0.7565,0.470616347,93.18,17.92224237,9.11E-06,146.33,71.40078394,3544.6076,1997.729593,3.281913887,0.511508951,0.485933504,0.002557545,0,0.667628487,0.243309893,0.144263941,0.015641953
110,La1Al9C90,La1 Al9 C90,0.019514378,0.019514378,0.037416574,2.4509,0.706438214,13.8,2.632620951,2.01,0.233356906,14.62702317,30.96797561,0.762,0.463200233,93.03,17.36318513,9.01E-06,147.28,71.15816994,3515.9423,1999.457015,3.225970595,0.512820513,0.484615385,0.002564103,0,0.658109662,0.250865668,0.144490641,0.001559511
111,La1Al10C89,La1 Al10 C89,0.011988219,0.011988219,0.037416574,2.4415,0.702489974,13.79,2.529802144,2.01,0.223719816,14.77673156,29.81104097,0.7675,0.457046559,92.88,16.89281023,8.91E-06,148.23,70.96251093,3487.277,2000.844411,3.170191809,0.514138817,0.483290488,0.002570694,0,0.648209884,0.25774648,0.144945856,-0.012610625
112,La1Al11C88,La1 Al11 C88,0.004461403,0.004867125,0.042426407,2.4321,0.699178089,13.78,2.441057739,2.01,0.215387448,14.92643995,28.81404264,0.773,0.451857564,92.73,16.49132856,8.81E-06,149.18,70.80232392,3458.6117,2001.976396,3.11459301,0.515463918,0.481958763,0.00257732,0,0.638176751,0.264022644,0.145611289,-0.026835247
113,La1Al12C87,La1 Al12 C87,-0.003066069,0.007844477,0.048705464,2.4227,0.696358828,13.77,2.363601949,2.01,0.208103548,15.07614833,27.94515423,0.7785,0.447422628,92.58,16.14452444,8.71E-06,150.13,70.66962246,3429.9464,2002.911411,3.059197281,0.516795866,0.480620155,0.002583979,0,0.628163788,0.269752798,0.146468279,-0.041077732
114,La1Al13C86,La1 Al13 C86,0.011251321,0.011251321,0.037416574,2.4133,0.693928683,13.76,2.295363481,2.01,0.201677436,15.22585672,27.18072863,0.784,0.443588489,92.43,15.84190329,8.61E-06,151.08,70.55868144,3401.2811,2003.691109,3.004032862,0.518134715,0.479274611,0.002590674,0,0.618266343,0.274986515,0.147497988,-0.055299
115,La1Al14C85,La1 Al14 C85,0.004017857,0.004017857,0.024494897,2.4039,0.691811213,13.75,2.234766551,2.01,0.19596393,15.3755651,26.50278836,0.7895,0.440240915,92.28,15.5755373,8.51E-06,152.03,70.46529113,3372.6158,2004.345966,2.949131496,0.519480519,0.477922078,0.002597403,0,0.608542958,0.279766193,0.14868142,-0.069458257
116,La1Al15C84,La1 Al15 C84,-0.003214301,0.008285257,0.014142136,2.3945,0.68994873,13.74,2.180588656,2.01,0.190850311,15.52527349,25.89739625,0.795,0.437292997,92.13,15.33931882,8.41E-06,152.98,70.3862883,3343.9505,2004.898783,2.894527241,0.520833333,0.4765625,0.002604167,0,0.599028475,0.284128458,0.149999379,-0.083513619
117,La1Al16C83,La1 Al16 C83,-0.010445152,0.014769289,0.014142136,2.3851,0.688296878,13.73,2.131865224,2.01,0.186247569,15.67498188,25.35356336,0.8005,0.434677425,91.98,15.12846183,8.31E-06,153.93,70.31925147,3315.2852,2005.36695,2.840255555,0.522193211,0.475195822,0.002610966,0,0.589742284,0.288105231,0.151432395,-0.097422661
118,La1Al17C82,La1 Al17 C82,-0.017674695,0.021885265,0.024494897,2.3757,0.686820991,13.72,2.087823917,2.01,0.182084382,15.82469026,24.86249703,0.806,0.432341248,91.83,14.93915994,8.21E-06,154.88,70.26229682,3286.6199,2005.763951,2.786352566,0.523560209,0.47382199,0.002617801,0,0.580693629,0.291724546,0.152960673,-0.111142904
119,La1Al18C81,La1 Al18 C81,-0.018500631,0.028297358,0.035197853,2.3663,0.685493578,13.71,2.047838279,2.01,0.178302853,15.97439865,24.41707034,0.8115,0.430242236,91.68,14.76834609,8.11E-06,155.83,70.21393814,3257.9546,2006.100393,2.732854464,0.524934383,0.472440945,0.002624672,0,0.57188507,0.295011193,0.154564057,-0.124632268
120,La1Al19C80,La1 Al19 C80,-0.025323616,0.032652712,0.022484563,2.3569,0.684292555,13.7,2.011394349,2.01,0.174855451,16.12410703,24.01144021,0.817,0.428346289,91.53,14.61352019,8.01E-06,156.78,70.1729884,3229.2893,2006.384723,2.679796984,0.526315789,0.471052632,0.002631579,0,0.563314787,0.297987225,0.156222044,-0.137849473
121,La1Al20C79,La1 Al20 C79,-0.032140214,0.03672055,0.013123346,2.3475,0.683199978,13.69,1.978066147,2.01,0.17170275,16.27381542,23.64076712,0.8225,0.426625574,91.38,14.4726231,7.91E-06,157.73,70.13848931,3200.624,2006.623746,2.627214956,0.527704485,0.469656992,0.002638522,0,0.554978122,0.300672363,0.157913832,-0.150754414
122,La1Al21C78,La1 Al21 C78,0.039958101,0.042163953,0.015456031,2.3381,0.682201113,13.68,1.947497398,2.01,0.168811757,16.42352381,23.30100613,0.828,0.425057143,91.23,14.34394314,7.81E-06,158.68,70.10965997,3171.9587,2006.822995,2.575141914,0.529100529,0.468253968,0.002645503,0,0.546868625,0.303084334,0.159618413,-0.163308502
123,La1Al22C77,La1 Al22 C77,0.032687244,0.038090544,0.026562296,2.3287,0.681283749,13.67,1.919387684,2.01,0.166154633,16.57323219,22.9887487,0.8335,0.423621909,91.08,14.22604541,7.71E-06,159.63,70.08585883,3143.2934,2006.987004,2.523609751,0.530503979,0.466843501,0.00265252,0,0.538978771,0.305239137,0.1613147,-0.175474969
124,La1Al23C76,La1 Al23 C76,0.034070709,0.034070709,0.038580679,2.3193,0.680437672,13.66,1.893481824,2.01,0.163707717,16.72294058,22.70110137,0.839,0.422303862,90.93,14.11771802,7.61E-06,160.58,70.0665551,3114.6281,2007.119518,2.472648416,0.531914894,0.465425532,0.002659574,0,0.531300438,0.307151269,0.162981687,-0.187219148
125,La1Al24C75,La1 Al24 C75,0.027223269,0.027223269,0.025567288,2.3099,0.679654277,13.65,1.869561623,2.01,0.161450769,16.87264896,22.43559155,0.8445,0.421089481,90.78,14.01793029,7.51E-06,161.53,70.05130708,3085.9628,2007.223648,2.422285655,0.533333333,0.464,0.002666667,0,0.523825246,0.30883391,0.164598632,-0.198508714
126,La1Al25C74,La1 Al25 C74,0.020373264,0.020373264,0.014795391,2.3005,0.67892626,13.64,1.847439397,2.01,0.15936637,17.02235735,22.19009361,0.85,0.419967259,90.63,13.92580022,7.41E-06,162.48,70.03974537,3057.2975,2007.30199,2.372546785,0.534759358,0.462566845,0.002673797,0,0.516544781,0.310299084,0.166145249,-0.209313892
127,La1Al26C73,La1 Al26 C73,0.013520694,0.014536135,0.013569119,2.2911,0.678247377,13.63,1.826952828,2.01,0.157439451,17.17206574,21.96277023,0.8555,0.418927351,90.48,13.8405687,7.31E-06,163.43,70.03155988,3028.6322,2007.356719,2.323454513,0.536193029,0.461126005,0.002680965,0,0.509450741,0.311557789,0.167601919,-0.219607637
128,La1Al27C72,La1 Al27 C72,0.006665559,0.011375057,0.012662171,2.2817,0.677612256,13.62,1.807960859,2.01,0.155656914,17.32177412,21.75202549,0.861,0.417961278,90.33,13.76157903,7.21E-06,164.38,70.02648964,2999.9669,2007.389661,2.275028788,0.537634409,0.459677419,0.002688172,0,0.502535046,0.312620111,0.16894989,-0.229365773
129,La1Al28C71,La1 Al28 C71,-0.000192141,0.008482155,0.021242403,2.2723,0.677016253,13.61,1.79034037,2.01,0.154007324,17.47148251,21.55646708,0.8665,0.417061704,90.18,13.68826035,7.11E-06,165.33,70.02431469,2971.3016,2007.402353,2.22728669,0.539083558,0.458221024,0.002695418,0,0.495789891,0.313495319,0.17017148,-0.2385671
130,La1Al29C70,La1 Al29 C70,0.004581619,0.008624357,0.033795691,2.2629,0.676455323,13.6,1.773983478,2.01,0.152480662,17.62119089,21.37487545,0.872,0.416222246,90.03,13.62011436,7.01E-06,166.28,70.02484965,2942.6363,2007.396086,2.180242357,0.540540541,0.456756757,0.002702703,0,0.489207792,0.314191953,0.171250254,-0.247193461
131,La1Al30C69,La1 Al30 C69,-0.001800352,0.0113482,0.022305171,2.2535,0.675925931,13.59,1.758795325,2.01,0.15106812,17.77089928,21.20617866,0.8775,0.415437329,89.88,13.55670433,6.91E-06,167.23,70.02793851,2913.971,2007.371945,2.133906947,0.54200542,0.455284553,0.002710027,0,0.482781601,0.314717892,0.172171199,-0.255229787
132,La1Al31C68,La1 Al31 C68,-0.008179575,0.01380918,0.013047909,2.2441,0.67542497,13.58,1.744692255,2.01,0.149761932,17.92060767,21.04943157,0.883,0.414702059,89.73,13.49764617,6.81E-06,168.18,70.03345048,2885.3057,2007.330834,2.088288629,0.543478261,0.453804348,0.002717391,0,0.47650452,0.315080417,0.172920862,-0.262664096
133,La1Al32C67,La1 Al32 C67,-0.014556051,0.017063109,0.015587662,2.2347,0.674949693,13.57,1.731600297,2.01,0.148555236,18.07031605,20.90379864,0.8885,0.414012127,89.58,13.44260102,6.71E-06,169.13,70.0412766,2856.6404,2007.273506,2.043392613,0.544959128,0.452316076,0.002724796,0,0.470370094,0.315286267,0.173487474,-0.269487471
134,La1Al33C66,La1 Al33 C66,-0.020929779,0.02332327,0.026752616,2.2253,0.674497666,13.56,1.719453907,2.01,0.147441956,18.22002444,20.76853952,0.894,0.41336372,89.43,13.39126906,6.62E-06,170.08,70.05132694,2827.9751,2007.200577,1.9992212,0.546448087,0.450819672,0.00273224,0,0.464372212,0.315341688,0.173861039,-0.275694001
135,La1Al34C65,La1 Al34 C65,-0.02730076,0.029580683,0.039855109,2.2159,0.674066716,13.55,1.708194907,2.01,0.146416706,18.36973282,20.64299707,0.8995,0.412753459,89.28,13.3433844,6.52E-06,171.03,70.06352837,2799.3098,2007.112545,1.955773866,0.547945205,0.449315068,0.002739726,0,0.458505093,0.315252471,0.174033401,-0.281280704
136,La1Al35C64,La1 Al35 C64,-0.033668994,0.03583535,0.038691758,2.2065,0.673654899,13.54,1.697771595,2.01,0.145474706,18.51944121,20.52658717,0.905,0.412178334,89.13,13.29871075,6.42E-06,171.98,70.07782274,2770.6445,2007.009803,1.913047367,0.549450549,0.447802198,0.002747253,0,0.452763273,0.315023996,0.173998279,-0.286247422
137,La1Al36C63,La1 Al36 C63,-0.024551022,0.037654588,0.025670156,2.1971,0.673260468,13.53,1.688137994,2.01,0.144611713,18.6691496,20.4187902,0.9105,0.41163566,88.98,13.25703773,6.32E-06,172.93,70.09416534,2741.9792,2006.892645,1.871035863,0.550964187,0.446280992,0.002754821,0,0.447141598,0.314661255,0.173751274,-0.290596691
138,La1Al37C62,La1 Al37 C62,-0.030382967,0.039069183,0.014861416,2.1877,0.672881843,13.52,1.679253212,2.01,0.143823963,18.81885798,20.31914374,0.916,0.411123033,88.83,13.21817785,6.22E-06,173.88,70.11252373,2713.3139,2006.761283,1.829731066,0.552486188,0.444751381,0.002762431,0,0.441635201,0.314168892,0.173289853,-0.294333602
139,La1Al38C61,La1 Al38 C61,0.036000351,0.036000351,0.013519114,2.1783,0.672517593,13.51,1.671080901,2.01,0.143108119,18.96856637,20.22723646,0.9215,0.410638296,88.68,13.18196383,6.12E-06,174.83,70.13287672,2684.6486,2006.615845,1.789122395,0.55401662,0.443213296,0.002770083,0,0.436239496,0.31355122,0.172613307,-0.297465636
140,La1Al39C60,La1 Al39 C60,0.029444874,0.032053131,0.023338192,2.1689,0.672166414,13.5,1.663588794,2.01,0.142461233,19.11827475,20.14270281,0.927,0.410179512,88.53,13.14824641,6.02E-06,175.78,70.15521362,2655.9833,2006.456386,1.749197153,0.555555556,0.441666667,0.002777778,0,0.430950158,0.31281225,0.171722682,-0.3000025
141,La1Al40C59,La1 Al40 C59,0.022882794,0.030542522,0.03614659,2.1595,0.671827111,13.49,1.656748311,2.01,0.141880704,19.26798314,20.06521856,0.9325,0.409744934,88.38,13.11689243,5.92E-06,176.73,70.17953361,2627.318,2006.282889,1.709940702,0.557103064,0.440111421,0.002785515,0,0.425763113,0.311955707,0.170620703,-0.301955941
142,La1Al41C58,La1 Al41 C58,0.016314112,0.02927454,0.049683807,2.1501,0.671498589,13.48,1.650534223,2.01,0.141364251,19.41769153,19.99449695,0.938,0.409332984,88.23,13.08778318,5.82E-06,177.68,70.20584533,2598.6527,2006.095271,1.671336651,0.558659218,0.438547486,0.002793296,0,0.420674523,0.310985051,0.169311663,-0.30333956
143,La1Al42C57,La1 Al42 C57,0.009738826,0.028249184,0.061048094,2.1407,0.671179835,13.47,1.644924367,2.01,0.140909885,19.56739991,19.93028546,0.9435,0.408942239,88.08,13.06081305,5.72E-06,178.63,70.23416652,2569.9874,2005.89338,1.63336705,0.56022409,0.43697479,0.00280112,0,0.415680776,0.309903493,0.167801317,-0.304168623
144,La1Al43C56,La1 Al43 C56,0.022959863,0.022959863,0.055064807,2.1313,0.670869908,13.46,1.639899401,2.01,0.140515888,19.7171083,19.87236303,0.949,0.408571407,87.93,13.0358883,5.62E-06,179.58,70.26452384,2541.3221,2005.677004,1.596012581,0.561797753,0.435393258,0.002808989,0,0.410778471,0.308714009,0.16609675,-0.304459869
145,La1Al44C55,La1 Al44 C55,0.01695469,0.01695469,0.052320131,2.1219,0.670567934,13.45,1.635442597,2.01,0.140180794,19.86681668,19.82053767,0.9545,0.40821932,87.78,13.01292606,5.52E-06,180.53,70.29695279,2512.6568,2005.445861,1.559252745,0.563380282,0.433802817,0.002816901,0,0.405964409,0.307419351,0.164206243,-0.304231315
